"mppcv";"Stofcv";"ppid";"hyr_";"hyrcv_";"mpcv_";"mppnm_";"ppq";"ppgal";"InRank";"StofNm_";"Dim";"InX";"InQ";"InU";"Add";"InBasQ";"InBasU";"InQ2";"InU2";"Amb";"Hosp"
"3435195";"00920";"1";"AADI";"0020628";"27581-885";"Triplixam (Impexeco) 10/2,5/10 compr. pellic. 90x";0;"compr. pellic.";2;"indapamide";"_";"_";2.5000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3435195";"00094";"1";"AADI";"0020628";"27581-885";"Triplixam (Impexeco) 10/2,5/10 compr. pellic. 90x";0;"compr. pellic.";3;"amlodipine";"_";"_";10.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3426475";"00409";"1";"JCBAB";"0016501";"1628-885";"Anafranil (Impexeco) compr. lib. prol. (séc.) Retard Divitabs 42x 75mg";0;"compr. lib. prol. (séc.) Retard Divitabs";1;"clomipramine chlorhydrate";"_";"_";75.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1508142";"01990";"1";"OMDA";"0014795";"13243-1750";"Intrasite gel 10x25g";0;"gel";1;"pas de principes actifs";"_";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"2975910";"01990";"1";"OMEA";"0014811";"31971-2295";"Suprasorb P pansement Auto-adhésif 5x (15x20cm)";0;"pansement Auto-adhésif";1;"pas de principes actifs";"15 x 20 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"3121191";"00579";"1";"LDAAD";"0012435";"8623-1636";"Ebastine Sandoz compr. orodisp. 40x 10mg";0;"compr. orodisp.";1;"ébastine";"_";"_";10.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3340536";"00146";"1";"AHDAA";"0001297";"2519-117";"Atropine Sulfate Aguettant sol. inj. [ser. préremplie] 10x 0,5mg/5ml";0;"sol. inj. i.m./i.v. [ser. préremplie]";1;"atropine sulfate";"_";"_";0.5000;"mg";"/";5.0000;"ml";0.0000;"_";true;false
"3137403";"01942";"1";"LCBPA";"0020677";"2543-2097";"Aubagio compr. pellic. 28x 14mg";0;"compr. pellic.";1;"tériflunomide";"_";"_";14.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3147360";"00319";"1";"IAAEA";"0006981";"4853-612";"Celecoxib EG gél. 60x 200mg";0;"gél.";1;"célécoxib";"_";"_";200.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3154887";"00122";"1";"JBDA";"0007922";"75-1073";"Abilify susp. inj. lib. prol. (pdr+solv.) i.m. Maintena [2x flac.] 400mg";0;"susp. inj. lib. prol. (pdr + solv.) i.m. Maintena [2x flac.]";1;"aripiprazole";"_";"_";400.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3164514";"00634";"1";"JCAAB";"0008177";"9407-1743";"Escidivule compr. enr. (séc.) 30x 20mg";0;"compr. enr. (séc.)";1;"escitalopram";"_";"_";20.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3435229";"01397";"1";"AADI";"0020628";"27581-885";"Triplixam (Impexeco) 5/1,25/10 compr. pellic. 90x";0;"compr. pellic.";1;"périndopril arginine";"_";"_";5.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3435229";"00920";"1";"AADI";"0020628";"27581-885";"Triplixam (Impexeco) 5/1,25/10 compr. pellic. 90x";0;"compr. pellic.";2;"indapamide";"_";"_";1.2500;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3435229";"00094";"1";"AADI";"0020628";"27581-885";"Triplixam (Impexeco) 5/1,25/10 compr. pellic. 90x";0;"compr. pellic.";3;"amlodipine";"_";"_";10.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2987881";"01990";"1";"OMEA";"0014811";"32151-1917";"Urgotul Ag Lite pansement Border 3x (8x8cm)";0;"pansement Border";1;"pas de principes actifs";"8 x 8 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"2942852";"01505";"1";"JBDF";"0007963";"22533-1636";"Quetiapin Sandoz compr. lib. prol. Retard 100x 200mg";0;"compr. lib. prol. Retard";1;"quétiapine";"_";"_";200.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3182565";"00213";"1";"PEDA";"0018507";"16014-166";"Lumigan collyre sol. (unidose) 90x 0,12mg/0,4ml";0;"collyre sol. (unidose) [sans cons.]";1;"bimatoprost";"_";"_";0.1200;"mg";"/";0.4000;"ml";0.0000;"_";true;false
"2942894";"01505";"1";"JBDF";"0007963";"22533-1636";"Quetiapin Sandoz compr. lib. prol. Retard 100x 300mg";0;"compr. lib. prol. Retard";1;"quétiapine";"_";"_";300.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2981777";"00557";"1";"PEFC";"0025999";"6593-1529";"Cosopt (PIP) 20/5 collyre sol. Ocumeter Plus 3x5ml";0;"collyre sol. Ocumeter Plus";1;"dorzolamide";"_";"_";20.0000;"mg";"/";1.0000;"ml";0.0000;"_";true;false
"2981777";"01740";"1";"PEFC";"0025999";"6593-1529";"Cosopt (PIP) 20/5 collyre sol. Ocumeter Plus 3x5ml";0;"collyre sol. Ocumeter Plus";2;"timolol";"_";"_";5.0000;"mg";"/";1.0000;"ml";0.0000;"_";true;false
"2950863";"02098";"1";"KAEB";"0010181";"25965-885";"Tavanic (Impexeco) compr. pellic. (séc.) 10x 500mg";0;"compr. pellic. (séc.)";1;"lévofloxacine";"_";"_";500.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3432291";"01205";"1";"DAFA";"0003806";"17699-885";"Montelukast EG (Impexeco) compr. pellic. 28x 10mg";0;"compr. pellic.";1;"montélukast";"_";"_";10.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2647063";"01694";"1";"KBDA";"0010538";"26401-984";"Terbinafine Biorga compr. (séc.) 56x 250mg";0;"compr. (séc.)";1;"terbinafine";"_";"_";250.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3172319";"01356";"1";"CAABD";"0002584";"20735-885";"Pantomed (Impexeco) compr. gastro-résist. 100x 20mg";0;"compr. gastro-résist.";1;"pantoprazole";"_";"_";20.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3138476";"01505";"1";"JBDF";"0007963";"22574-1818";"Quetiapine Teva compr. lib. prol. Retard 30x 50mg";0;"compr. lib. prol. Retard";1;"quétiapine";"_";"_";50.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3237880";"00019";"1";"HBBA";"0006452";"2220-299";"Aspirine compr. enr. Fasttabs 40x 500mg";0;"compr. enr. Fasttabs";1;"acide acétylsalicylique";"_";"_";500.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2922136";"00138";"1";"ALAA";"0001552";"2444-1289";"Atorvastatine Mylan compr. pellic. (séc.) 28x 10mg";0;"compr. pellic. (séc.)";1;"atorvastatine";"_";"_";10.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3393980";"02158";"1";"BBAA";"0002246";"33381-1792";"Elocta sol. inj. (pdr+solv.) i.v. [flac.+ser. préremplie] 3000UI";0;"sol. inj. (pdr + solv.) i.v. [flac. + ser. préremplie]";1;"efmoroctocog alfa";"_";"_";3000.0000;"UI";"_";0.0000;"_";0.0000;"_";true;false
"3040359";"00043";"1";"IEBH";"0028357";"30932-1636";"Alendronaat+Calcium/Vitamine D Combi Sandoz 1x (4x+24x)";4;"compr. pellic.";1;"acide alendronique";"_";"_";70.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3040359";"00272";"2";"IEBH";"0028357";"30932-1636";"Alendronaat+Calcium/Vitamine D Combi Sandoz 1x (4x+24x)";24;"compr. efferv.";1;"calcium";"_";"_";1000.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3040359";"00435";"2";"IEBH";"0028357";"30932-1636";"Alendronaat+Calcium/Vitamine D Combi Sandoz 1x (4x+24x)";24;"compr. efferv.";2;"colécalciférol";"_";"_";880.0000;"UI";"_";0.0000;"_";0.0000;"_";true;false
"3270907";"00319";"1";"IAAEA";"0006981";"4846-216";"Celecoxib Apotex gél. 100x 200mg";0;"gél.";1;"célécoxib";"_";"_";200.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2922151";"00138";"1";"ALAA";"0001552";"2444-1289";"Atorvastatine Mylan compr. pellic. (séc.) 28x 20mg";0;"compr. pellic. (séc.)";1;"atorvastatine";"_";"_";20.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3203254";"01467";"1";"FFAA";"0005942";"30924-554";"Progebel caps. molle 45x 200mg";0;"caps. molle";1;"progestérone (micronisé)";"_";"_";200.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2988111";"01990";"1";"OMEA";"0014811";"32144-1917";"Urgotul Lite pansement Border 3x (15x20cm)";0;"pansement Border";1;"pas de principes actifs";"15 x 20 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"3430246";"00102";"1";"KAAACC";"0009548";"2568-828";"Augmentin 1/200 sol. inj. (pdr) i.v. [flac.] 10x";0;"sol. inj. (pdr) i.v. [flac.]";1;"amoxicilline";"_";"_";1.0000;"g";"_";0.0000;"_";0.0000;"_";true;false
"3430246";"00393";"1";"KAAACC";"0009548";"2568-828";"Augmentin 1/200 sol. inj. (pdr) i.v. [flac.] 10x";0;"sol. inj. (pdr) i.v. [flac.]";2;"acide clavulanique";"_";"_";200.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2922177";"00138";"1";"ALAA";"0001552";"2444-1289";"Atorvastatine Mylan compr. pellic. (séc.) 84x 40mg";0;"compr. pellic. (séc.)";1;"atorvastatine";"_";"_";40.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3075231";"00890";"1";"IAABB";"0006866";"12740-1289";"Ibuprofen Mylan compr. pellic. Lysine 30x 400mg";0;"compr. pellic. Lysine";1;"ibuprofène";"_";"_";400.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3115813";"01903";"1";"JGAEA";"0020545";"11361-562";"Fycompa compr. pellic. 28x 6mg";0;"compr. pellic.";1;"pérampanel";"_";"_";6.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3391414";"00138";"1";"APA";"0025627";"33738-1701";"Lipertance 20/5/5 compr. pellic. 30x";0;"compr. pellic.";1;"atorvastatine";"_";"_";20.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3391414";"01397";"1";"APA";"0025627";"33738-1701";"Lipertance 20/5/5 compr. pellic. 30x";0;"compr. pellic.";2;"périndopril arginine";"_";"_";5.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3391414";"00094";"1";"APA";"0025627";"33738-1701";"Lipertance 20/5/5 compr. pellic. 30x";0;"compr. pellic.";3;"amlodipine";"_";"_";5.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3456589";"00102";"1";"KAAACC";"0009548";"2568-828";"Augmentin 1/100 sol. inj./perf. (pdr) i.v. P [flac.] 10x";0;"sol. inj./perf. (pdr) i.v. P [flac.]";1;"amoxicilline";"_";"_";1.0000;"g";"_";0.0000;"_";0.0000;"_";true;false
"3456589";"00393";"1";"KAAACC";"0009548";"2568-828";"Augmentin 1/100 sol. inj./perf. (pdr) i.v. P [flac.] 10x";0;"sol. inj./perf. (pdr) i.v. P [flac.]";2;"acide clavulanique";"_";"_";100.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2975902";"01990";"1";"OMEA";"0014811";"31971-2295";"Suprasorb P pansement Non adhésif 5x (15x20cm)";0;"pansement Non adhésif";1;"pas de principes actifs";"15 x 20 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"3421476";"01840";"1";"KBCE";"0010512";"33829-1289";"Voriconazole Mylan compr. pellic. 30x 200mg";0;"compr. pellic.";1;"voriconazole";"_";"_";200.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"0062547";"01405";"1";"JBBBB";"0020065";"20172-596";"Orap compr. 75x 1mg";0;"compr.";1;"pimozide";"_";"_";1.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3147386";"01605";"1";"JCAAF";"0008219";"24380-216";"Sertraline Apotex compr. pellic. (séc.) 60x 50mg";0;"compr. pellic. (séc.)";1;"sertraline";"_";"_";50.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3067907";"01138";"1";"CGCA";"0003442";"6296-539";"Colitofalk gran. gastro-résist. lib. prol. (sachet) 60x 3g";0;"gran. gastro-résist. lib. prol. (sachet)";1;"mésalazine";"_";"_";3.0000;"g";"_";0.0000;"_";0.0000;"_";true;false
"3137643";"00676";"1";"BBAC";"0013474";"29330-1370";"Wilate sol. inj./perf. (pdr+solv.) i.v. [2x flac.] 500UI+500UI";0;"sol. inj./perf. (pdr + solv.) i.v. [2x flac.]";1;"facteur VIII";"_";"_";500.0000;"UI";"_";0.0000;"_";0.0000;"_";true;false
"3137643";"00677";"1";"BBAC";"0013474";"29330-1370";"Wilate sol. inj./perf. (pdr+solv.) i.v. [2x flac.] 500UI+500UI";0;"sol. inj./perf. (pdr + solv.) i.v. [2x flac.]";2;"facteur von Willebrand";"_";"_";500.0000;"UI";"_";0.0000;"_";0.0000;"_";true;false
"3187226";"01666";"1";"LCAFC";"0012146";"539-1636";"Adoport gél. 100x 2mg";0;"gél.";1;"tacrolimus";"_";"_";2.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3195302";"01443";"1";"JFBC";"0008573";"21741-1636";"Pramipexol Sandoz compr. lib. prol. Retard 100x 1,05mg";0;"compr. lib. prol. Retard";1;"pramipexole";"_";"_";1.0500;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2480291";"01990";"1";"OMAA";"0014738";"6734-2238";"Curasorb pansement 10x (5x5cm)";0;"pansement";1;"pas de principes actifs";"5 x 5 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"1232966";"01990";"1";"OMAA";"0014738";"24901-2279";"Sorbalgon pansement 10x (10x10cm)";0;"pansement";1;"pas de principes actifs";"10 x 10 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"2843696";"01990";"1";"OMEA";"0014811";"31955-2261";"Biatain Silicone pansement Lite 10x (12,5x12,5cm)";0;"pansement Lite";1;"pas de principes actifs";"12,5 x 12,5 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"1543883";"01990";"1";"OMBA";"0014753";"950-1917";"Algoplaque pansement Film 5x (15x15cm)";0;"pansement Film";1;"pas de principes actifs";"15 x 15 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"3513348";"00649";"1";"OAAG";"0025346";"32722-265";"Softa-Man 45/18 gel (alc.) Viscorub 20x100ml";0;"gel (alc.) Viscorub";1;"éthanol";"_";"_";45.0000;"%";"_";0.0000;"_";0.0000;"_";true;false
"3513348";"01475";"1";"OAAG";"0025346";"32722-265";"Softa-Man 45/18 gel (alc.) Viscorub 20x100ml";0;"gel (alc.) Viscorub";2;"propanol";"_";"_";18.0000;"%";"_";0.0000;"_";0.0000;"_";true;false
"1544444";"01990";"1";"OMAA";"0014738";"25528-2295";"Suprasorb A pansement 10x (5x5cm)";0;"pansement";1;"pas de principes actifs";"5 x 5 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"2987915";"01990";"1";"OMEA";"0014811";"32151-1917";"Urgotul Ag Lite pansement Border 3x (10x12cm)";0;"pansement Border";1;"pas de principes actifs";"10 x 12 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"1078492";"01990";"1";"OMAA";"0014738";"13953-2253";"Kaltostat pansement 10x (15x25cm)";0;"pansement";1;"pas de principes actifs";"15 x 25 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"3235611";"01990";"1";"OMBA";"0014753";"6403-2261";"Comfeel Plus pansement 3x (10x10cm)";0;"pansement";1;"pas de principes actifs";"10 x 10 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"2992204";"01990";"1";"OMCA";"0014779";"32136-1917";"Urgoclean pansement 10x (6x6cm)";0;"pansement";1;"pas de principes actifs";"6 x 6 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"0819268";"01990";"1";"OMBA";"0014753";"8425-2253";"Duoderm pansement 3x (20x20cm)";0;"pansement";1;"pas de principes actifs";"20 x 20 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"2975928";"01990";"1";"OMEA";"0014811";"31971-2295";"Suprasorb P pansement Sacrum Non adhésif 5x (18x20,5cm)";0;"pansement Sacrum Non adhésif";1;"pas de principes actifs";"18 x 20,5 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"2987972";"01990";"1";"OMEA";"0014811";"31989-1917";"Urgotul Ag pansement 16x (10x12cm)";0;"pansement";1;"pas de principes actifs";"10 x 12 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"1613413";"01990";"1";"OMAA";"0014738";"28035-1917";"Urgosorb mèche 5x (2,2x30cm)";0;"mèche";1;"pas de principes actifs";"2,2 x 30 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"2975951";"01990";"1";"OMEA";"0014811";"31971-2295";"Suprasorb P pansement Auto-adhésif 5x (15x15cm)";0;"pansement Auto-adhésif";1;"pas de principes actifs";"15 x 15 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"2988038";"01990";"1";"OMEA";"0014811";"32144-1917";"Urgotul Lite pansement Border 3x (6,5x10cm)";0;"pansement Border";1;"pas de principes actifs";"6,5 x 10 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"3198215";"01960";"1";"EAFA";"0021147";"30684-828";"Eperzan sol. inj. (pdr+solv.) s.c. [stylo prérempli] 4x 50mg/0,5ml";0;"sol. inj. (pdr + solv.) s.c. [stylo prérempli]";1;"albiglutide";"_";"_";50.0000;"mg";"/";0.5000;"ml";0.0000;"_";true;false
"2988087";"01990";"1";"OMEA";"0014811";"32144-1917";"Urgotul Lite pansement Border 16x (10x12cm)";0;"pansement Border";1;"pas de principes actifs";"10 x 12 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"2988277";"01990";"1";"OMFA";"0014837";"31997-1917";"Urgotul pansement 3x (10x40cm)";0;"pansement";1;"pas de principes actifs";"10 x 40 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"0083097";"00977";"1";"NADA";"0016832";"25247-1784";"Steropotassium sol. (unidose) 10x 1g/20ml";0;"sol. (unidose)";1;"potassium chlorure";"_";"_";1.0000;"g";"/";20.0000;"ml";0.0000;"_";true;false
"2059004";"01990";"1";"OMAA";"0014738";"24091-2261";"Biatain Alginate mèche Filler 6x (2,5x44cm)";0;"mèche Filler";1;"pas de principes actifs";"2,5 x 44 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"2843704";"01990";"1";"OMEA";"0014811";"31955-2261";"Biatain Silicone pansement 10x (10x10cm)";0;"pansement";1;"pas de principes actifs";"10 x 10 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"3137619";"01990";"1";"OMCA";"0014779";"31948-1750";"Durafiber mèche 5x (4x30cm)";0;"mèche";1;"pas de principes actifs";"4 x 30 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"1629385";"01990";"1";"OMBA";"0014753";"12500-2279";"Hydrocoll pansement Sacral 5x (12x18cm)";0;"pansement Sacral";1;"pas de principes actifs";"12 x 18 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"2975878";"01990";"1";"OMEA";"0014811";"31971-2295";"Suprasorb P pansement Non adhésif 10x (7,5x7,5cm)";0;"pansement Non adhésif";1;"pas de principes actifs";"7,5 x 7,5 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"1446848";"01990";"1";"OMEA";"0014811";"16659-1230";"Mepilex pansement 5x (20x20cm)";0;"pansement";1;"pas de principes actifs";"20 x 20 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"3137551";"01990";"1";"OMCA";"0014779";"31948-1750";"Durafiber pansement 10x (5x5cm)";0;"pansement";1;"pas de principes actifs";"5 x 5 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"2992212";"01990";"1";"OMCA";"0014779";"32136-1917";"Urgoclean pansement 3x (10x10cm)";0;"pansement";1;"pas de principes actifs";"10 x 10 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"2988103";"01990";"1";"OMEA";"0014811";"32144-1917";"Urgotul Lite pansement Border 10x (10x20cm)";0;"pansement Border";1;"pas de principes actifs";"10 x 20 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"0086769";"00186";"1";"DBCA";"0004093";"27011-1164";"Toplexil sirop sol. 150ml";0;"sirop sol.";1;"benzoate sodium";"_";"_";33.3000;"mg";"/";5.0000;"ml";0.0000;"_";true;false
"0086769";"00844";"1";"DBCA";"0004093";"27011-1164";"Toplexil sirop sol. 150ml";0;"sirop sol.";2;"guaïfénésine";"_";"_";33.3000;"mg";"/";5.0000;"ml";0.0000;"_";true;false
"0086769";"01332";"1";"DBCA";"0004093";"27011-1164";"Toplexil sirop sol. 150ml";0;"sirop sol.";3;"oxomémazine";"_";"_";1.7000;"mg";"/";5.0000;"ml";0.0000;"_";true;false
"0086769";"01363";"1";"DBCA";"0004093";"27011-1164";"Toplexil sirop sol. 150ml";0;"sirop sol.";4;"paracétamol";"_";"_";33.3000;"mg";"/";5.0000;"ml";0.0000;"_";true;false
"2256683";"01990";"1";"OMEA";"0014811";"16659-1230";"Mepilex pansement Border Lite 5x (15x15cm)";0;"pansement Border Lite";1;"pas de principes actifs";"15 x 15 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"3016169";"01990";"1";"OMCA";"0014779";"32136-1917";"Urgoclean mèche 16x (5x40cm)";0;"mèche";1;"pas de principes actifs";"5 x 40 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"0819250";"01990";"1";"OMBA";"0014753";"8425-2253";"Duoderm pansement 5x (10x10cm)";0;"pansement";1;"pas de principes actifs";"10 x 10 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"1762822";"01990";"1";"OMAA";"0014738";"28035-1917";"Urgosorb mèche 10x (2,2x30cm)";0;"mèche";1;"pas de principes actifs";"2,2 x 30 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"2115277";"01990";"1";"OMEA";"0014811";"16659-1230";"Mepilex pansement Lite 5x (15x15cm)";0;"pansement Lite";1;"pas de principes actifs";"15 x 15 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"1543867";"01990";"1";"OMBA";"0014753";"950-1917";"Algoplaque pansement HP 10x (10x10cm)";0;"pansement HP";1;"pas de principes actifs";"10 x 10 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"2987980";"01990";"1";"OMEA";"0014811";"31989-1917";"Urgotul Ag pansement 3x (15x20cm)";0;"pansement";1;"pas de principes actifs";"15 x 20 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"1544535";"01990";"1";"OMBA";"0014753";"25551-2295";"Suprasorb H pansement Fin 10x (10x10cm)";0;"pansement Fin";1;"pas de principes actifs";"10 x 10 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"2480242";"01990";"1";"OMAA";"0014738";"6734-2238";"Curasorb mèche Zinc 5x (2x30cm)";0;"mèche Zinc";1;"pas de principes actifs";"2 x 30 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"2116531";"01990";"1";"OMCA";"0014779";"1958-2253";"Aquacel-Ag pansement 10x (4x10cm)";0;"pansement";1;"pas de principes actifs";"4 x 10 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"2422392";"01990";"1";"OMDA";"0014795";"12526-2279";"Hydrosorb gel 5x8g";0;"gel";1;"pas de principes actifs";"_";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"2441962";"01990";"1";"OMEA";"0014811";"16667-1230";"Mepilex-Ag pansement 5x (6x8,5cm)";0;"pansement";1;"pas de principes actifs";"6 x 8,5 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"2975860";"01990";"1";"OMEA";"0014811";"31971-2295";"Suprasorb P pansement Non adhésif 10x (5x5cm)";0;"pansement Non adhésif";1;"pas de principes actifs";"5 x 5 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"2987840";"01990";"1";"OMEA";"0014811";"32151-1917";"Urgotul Ag Lite pansement Border 3x (6,5x10cm)";0;"pansement Border";1;"pas de principes actifs";"6,5 x 10 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"1183201";"01990";"1";"OMFA";"0014837";"16675-1230";"Mepitel pansement 10x (10x18cm)";0;"pansement";1;"pas de principes actifs";"10 x 18 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"1350677";"01990";"1";"OMGA";"0014852";"4382-2253";"Carboflex pansement 5x (15x20cm)";0;"pansement";1;"pas de principes actifs";"15 x 20 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"1544477";"01990";"1";"OMAA";"0014738";"25528-2295";"Suprasorb A mèche 5x (2x30cm)";0;"mèche";1;"pas de principes actifs";"2 x 30 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"0105361";"00811";"1";"CFAC";"0003327";"4366-1131";"Carbobel 300/20/40 compr. 30x";0;"compr.";1;"charbon activé";"_";"_";300.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"0105361";"01082";"1";"CFAC";"0003327";"4366-1131";"Carbobel 300/20/40 compr. 30x";0;"compr.";2;"citrate magnésium";"_";"_";20.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"0105361";"01147";"1";"CFAC";"0003327";"4366-1131";"Carbobel 300/20/40 compr. 30x";0;"compr.";3;"méthénamine";"_";"_";40.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1629559";"01990";"1";"OMBA";"0014753";"12500-2279";"Hydrocoll pansement 5x (15x15cm)";0;"pansement";1;"pas de principes actifs";"15 x 15 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"1544576";"01990";"1";"OMBA";"0014753";"25551-2295";"Suprasorb H pansement Border 5x (14x14cm)";0;"pansement Border";1;"pas de principes actifs";"14 x 14 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
