"mppcv";"Stofcv";"ppid";"hyr_";"hyrcv_";"mpcv_";"mppnm_";"ppq";"ppgal";"InRank";"StofNm_";"Dim";"InX";"InQ";"InU";"Add";"InBasQ";"InBasU";"InQ2";"InU2";"Amb";"Hosp"
"3096872";"01363";"1";"HBAA";"0006437";"976-1743";"Algostase Mono tabl. (deelb.) 90x 1 g [flacon]";0;"tabl. (deelb.)";1;"paracetamol";;;1.0000;"g";;0.0000;;0.0000;;true;false
"3435195";"01397";"1";"AADI";"0020628";"27581-885";"Triplixam (Impexeco) 10/2,5/10 filmomh. tabl. 90x";0;"filmomh. tabl.";1;"perindopril arginine";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"3435195";"00920";"1";"AADI";"0020628";"27581-885";"Triplixam (Impexeco) 10/2,5/10 filmomh. tabl. 90x";0;"filmomh. tabl.";2;"indapamide";;;2.5000;"mg";;0.0000;;0.0000;;true;false
"3435195";"00094";"1";"AADI";"0020628";"27581-885";"Triplixam (Impexeco) 10/2,5/10 filmomh. tabl. 90x";0;"filmomh. tabl.";3;"amlodipine";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"3096898";"01363";"1";"HBAA";"0006437";"976-1743";"Algostase Mono tabl. (deelb.) 100x 500mg";0;"tabl. (deelb.)";1;"paracetamol";;;500.0000;"mg";;0.0000;;0.0000;;true;false
"3266624";"01824";"1";"JCBBB";"0008144";"32458-1289";"Venlamylan harde caps. verl. afgifte 7x 37,5mg";0;"harde caps. verl. afgifte";1;"venlafaxine";;;37.5000;"mg";;0.0000;;0.0000;;true;false
"2975878";"01990";"1";"OMEA";"0014811";"31971-2295";"Suprasorb P verband Niet-klevend 10x (7,5x7,5cm)";0;"verband Niet-klevend";1;"geen actieve ingrediënten";"7,5 x 7,5 cm";;0.0000;;;0.0000;;0.0000;;true;false
"3328622";"00649";"1";"OAAH";"0025346";"33043-2451";"Ethanol VWR cut. oploss. (alc.) 96% 5l";0;"cut. oploss. (alc.) 96%";1;"ethanol";;;0.0000;;;0.0000;;0.0000;;true;false
"3340536";"00146";"1";"AHDAA";"0001297";"2519-117";"Atropine Sulfate Aguettant inj. oploss. [voorgev. spuit] 10x 0,5mg/5ml";0;"inj. oploss. i.m./i.v. [voorgev. spuit]";1;"atropine sulfaat";;;0.5000;"mg";"/";5.0000;"ml";0.0000;;true;false
"2841369";"01418";"1";"IAADB";"0006957";"10017-885";"Feldene (Impexeco) orodisp. tabl. Lyotabs 30x 20mg";0;"orodisp. tabl. Lyotabs";1;"piroxicam";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"1508142";"01990";"1";"OMDA";"0014795";"13243-1750";"Intrasite gel 10x25g";0;"gel";1;"geen actieve ingrediënten";;;0.0000;;;0.0000;;0.0000;;true;false
"2975910";"01990";"1";"OMEA";"0014811";"31971-2295";"Suprasorb P verband Zelfklevend 5x (15x20cm)";0;"verband Zelfklevend";1;"geen actieve ingrediënten";"15 x 20 cm";;0.0000;;;0.0000;;0.0000;;true;false
"3435229";"01397";"1";"AADI";"0020628";"27581-885";"Triplixam (Impexeco) 5/1,25/10 filmomh. tabl. 90x";0;"filmomh. tabl.";1;"perindopril arginine";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"3435229";"00920";"1";"AADI";"0020628";"27581-885";"Triplixam (Impexeco) 5/1,25/10 filmomh. tabl. 90x";0;"filmomh. tabl.";2;"indapamide";;;1.2500;"mg";;0.0000;;0.0000;;true;false
"3435229";"00094";"1";"AADI";"0020628";"27581-885";"Triplixam (Impexeco) 5/1,25/10 filmomh. tabl. 90x";0;"filmomh. tabl.";3;"amlodipine";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"3256427";"00221";"1";"AADA";"0000125";"30916-1289";"Co-Bisoprojens 5/12,5 filmomh. tabl. (deelb.) 28x";0;"filmomh. tabl. (deelb.)";1;"bisoprolol fumaraat";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"3256427";"00866";"1";"AADA";"0000125";"30916-1289";"Co-Bisoprojens 5/12,5 filmomh. tabl. (deelb.) 28x";0;"filmomh. tabl. (deelb.)";2;"hydrochloorthiazide";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"2950863";"02098";"1";"KAEB";"0010181";"25965-885";"Tavanic (Impexeco) filmomh. tabl. (deelb.) 10x 500mg";0;"filmomh. tabl. (deelb.)";1;"levofloxacine";;;500.0000;"mg";;0.0000;;0.0000;;true;false
"3432291";"01205";"1";"DAFA";"0003806";"17699-885";"Montelukast EG (Impexeco) filmomh. tabl. 28x 10mg";0;"filmomh. tabl.";1;"montelukast";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"2987881";"01990";"1";"OMEA";"0014811";"32151-1917";"Urgotul Ag Lite verband Border 3x (8x8cm)";0;"verband Border";1;"geen actieve ingrediënten";"8 x 8 cm";;0.0000;;;0.0000;;0.0000;;true;false
"2716322";"01522";"1";"CAAAB";"0002535";"29868-885";"Zantac (Impexeco) filmomh. tabl. 30x 150mg";0;"filmomh. tabl.";1;"ranitidine";;;150.0000;"mg";;0.0000;;0.0000;;true;false
"2981777";"00557";"1";"PEFA";"0015479";"6593-1529";"Cosopt (PIP) 20/5 ocul. druppels oploss. Ocumeter Plus 3x5ml";0;"ocul. druppels oploss. Ocumeter Plus";1;"dorzolamide";;;20.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"2981777";"01740";"1";"PEFA";"0015479";"6593-1529";"Cosopt (PIP) 20/5 ocul. druppels oploss. Ocumeter Plus 3x5ml";0;"ocul. druppels oploss. Ocumeter Plus";2;"timolol";;;5.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"3172319";"01356";"1";"CAABD";"0002584";"20735-885";"Pantomed (Impexeco) maagsapresist. tabl. 100x 20mg";0;"maagsapresist. tabl.";1;"pantoprazol";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"3138476";"01505";"1";"JBDF";"0007963";"22574-1818";"Quetiapine Teva tabl. verl. afgifte Retard 30x 50mg";0;"tabl. verl. afgifte Retard";1;"quetiapine";;;50.0000;"mg";;0.0000;;0.0000;;true;false
"2899300";"01809";"1";"AADF";"0000166";"6197-1289";"Co-Valsartan Mylan 160/12,5 filmomh. tabl. 28x";0;"filmomh. tabl.";1;"valsartan";;;160.0000;"mg";;0.0000;;0.0000;;true;false
"2899300";"00866";"1";"AADF";"0000166";"6197-1289";"Co-Valsartan Mylan 160/12,5 filmomh. tabl. 28x";0;"filmomh. tabl.";2;"hydrochloorthiazide";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"3477809";"01769";"1";"HCBB";"0017954";"33803-2303";"Tramadol/Paracetamol Krka 37,5/325 filmomh. tabl. 60x";0;"filmomh. tabl.";1;"tramadol hydrochloride";;;37.5000;"mg";;0.0000;;0.0000;;true;false
"3477809";"01363";"1";"HCBB";"0017954";"33803-2303";"Tramadol/Paracetamol Krka 37,5/325 filmomh. tabl. 60x";0;"filmomh. tabl.";2;"paracetamol";;;325.0000;"mg";;0.0000;;0.0000;;true;false
"2899292";"01809";"1";"AADF";"0000166";"6197-1289";"Co-Valsartan Mylan 160/12,5 filmomh. tabl. 98x";0;"filmomh. tabl.";1;"valsartan";;;160.0000;"mg";;0.0000;;0.0000;;true;false
"2899292";"00866";"1";"AADF";"0000166";"6197-1289";"Co-Valsartan Mylan 160/12,5 filmomh. tabl. 98x";0;"filmomh. tabl.";2;"hydrochloorthiazide";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"2942852";"01505";"1";"JBDF";"0007963";"22533-1636";"Quetiapin Sandoz tabl. verl. afgifte Retard 100x 200mg";0;"tabl. verl. afgifte Retard";1;"quetiapine";;;200.0000;"mg";;0.0000;;0.0000;;true;false
"2942894";"01505";"1";"JBDF";"0007963";"22533-1636";"Quetiapin Sandoz tabl. verl. afgifte Retard 100x 300mg";0;"tabl. verl. afgifte Retard";1;"quetiapine";;;300.0000;"mg";;0.0000;;0.0000;;true;false
"3040342";"00043";"1";"IEBG";"0007344";"30932-1636";"Alendronaat+Calcium/Vitamine D Combi Sandoz 3x (4x+24x)";4;"filmomh. tabl.";1;"alendroninezuur";;;70.0000;"mg";;0.0000;;0.0000;;true;false
"3040342";"00272";"2";"IEBG";"0007344";"30932-1636";"Alendronaat+Calcium/Vitamine D Combi Sandoz 3x (4x+24x)";24;"bruistabl.";1;"calcium";;;1000.0000;"mg";;0.0000;;0.0000;;true;false
"3040342";"00435";"2";"IEBG";"0007344";"30932-1636";"Alendronaat+Calcium/Vitamine D Combi Sandoz 3x (4x+24x)";24;"bruistabl.";2;"colecalciferol";;;880.0000;"IE";;0.0000;;0.0000;;true;false
"3040359";"00043";"1";"IEBG";"0007344";"30932-1636";"Alendronaat+Calcium/Vitamine D Combi Sandoz 1x (4x+24x)";4;"filmomh. tabl.";1;"alendroninezuur";;;70.0000;"mg";;0.0000;;0.0000;;true;false
"3040359";"00272";"2";"IEBG";"0007344";"30932-1636";"Alendronaat+Calcium/Vitamine D Combi Sandoz 1x (4x+24x)";24;"bruistabl.";1;"calcium";;;1000.0000;"mg";;0.0000;;0.0000;;true;false
"3040359";"00435";"2";"IEBG";"0007344";"30932-1636";"Alendronaat+Calcium/Vitamine D Combi Sandoz 1x (4x+24x)";24;"bruistabl.";2;"colecalciferol";;;880.0000;"IE";;0.0000;;0.0000;;true;false
"3270907";"00319";"1";"IAAEA";"0006981";"4846-216";"Celecoxib Apotex harde caps. 100x 200mg";0;"harde caps.";1;"celecoxib";;;200.0000;"mg";;0.0000;;0.0000;;true;false
"3237880";"00019";"1";"HBBA";"0006452";"2220-299";"Aspirine omh. tabl. Fasttabs 40x 500mg";0;"omh. tabl. Fasttabs";1;"acetylsalicylzuur";;;500.0000;"mg";;0.0000;;0.0000;;true;false
"3203239";"01467";"1";"FFAA";"0005942";"30924-554";"Progebel zachte caps. 90x 100mg";0;"zachte caps.";1;"progesteron (gemicroniseerd)";;;100.0000;"mg";;0.0000;;0.0000;;true;false
"2975902";"01990";"1";"OMEA";"0014811";"31971-2295";"Suprasorb P verband Niet-klevend 5x (15x20cm)";0;"verband Niet-klevend";1;"geen actieve ingrediënten";"15 x 20 cm";;0.0000;;;0.0000;;0.0000;;true;false
"1446848";"01990";"1";"OMEA";"0014811";"16659-1230";"Mepilex verband 5x (20x20cm)";0;"verband";1;"geen actieve ingrediënten";"20 x 20 cm";;0.0000;;;0.0000;;0.0000;;true;false
"3203254";"01467";"1";"FFAA";"0005942";"30924-554";"Progebel zachte caps. 45x 200mg";0;"zachte caps.";1;"progesteron (gemicroniseerd)";;;200.0000;"mg";;0.0000;;0.0000;;true;false
"2988111";"01990";"1";"OMEA";"0014811";"32144-1917";"Urgotul Lite verband Border 3x (15x20cm)";0;"verband Border";1;"geen actieve ingrediënten";"15 x 20 cm";;0.0000;;;0.0000;;0.0000;;true;false
"3495371";"00095";"1";"AFAA";"0000729";"33753-2303";"Amlodipine Krka tabl. (deelb.) 100x 10mg";0;"tabl. (deelb.)";1;"amlodipine";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"3391414";"00138";"1";"APA";"0025627";"33738-1701";"Lipertance 20/5/5 filmomh. tabl. 30x";0;"filmomh. tabl.";1;"atorvastatine";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"3391414";"01397";"1";"APA";"0025627";"33738-1701";"Lipertance 20/5/5 filmomh. tabl. 30x";0;"filmomh. tabl.";2;"perindopril arginine";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"3391414";"00094";"1";"APA";"0025627";"33738-1701";"Lipertance 20/5/5 filmomh. tabl. 30x";0;"filmomh. tabl.";3;"amlodipine";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"3484268";"00908";"1";"MGA";"0013227";"33779-612";"Imatinib EG filmomh. tabl. (deelb.) 120x 100mg";0;"filmomh. tabl. (deelb.)";1;"imatinib";;;100.0000;"mg";;0.0000;;0.0000;;true;false
"3494788";"00908";"1";"MGA";"0013227";"33787-2303";"Imatinib Krka filmomh. tabl. (deelb.) 120x 100mg";0;"filmomh. tabl. (deelb.)";1;"imatinib";;;100.0000;"mg";;0.0000;;0.0000;;true;false
"3391471";"00138";"1";"APA";"0025627";"33738-1701";"Lipertance 40/10/10 filmomh. tabl. 90x";0;"filmomh. tabl.";1;"atorvastatine";;;40.0000;"mg";;0.0000;;0.0000;;true;false
"3391471";"01397";"1";"APA";"0025627";"33738-1701";"Lipertance 40/10/10 filmomh. tabl. 90x";0;"filmomh. tabl.";2;"perindopril arginine";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"3391471";"00094";"1";"APA";"0025627";"33738-1701";"Lipertance 40/10/10 filmomh. tabl. 90x";0;"filmomh. tabl.";3;"amlodipine";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"3391430";"00138";"1";"APA";"0025627";"33738-1701";"Lipertance 20/5/5 filmomh. tabl. 90x";0;"filmomh. tabl.";1;"atorvastatine";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"3391430";"01397";"1";"APA";"0025627";"33738-1701";"Lipertance 20/5/5 filmomh. tabl. 90x";0;"filmomh. tabl.";2;"perindopril arginine";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"3391430";"00094";"1";"APA";"0025627";"33738-1701";"Lipertance 20/5/5 filmomh. tabl. 90x";0;"filmomh. tabl.";3;"amlodipine";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"3391398";"00138";"1";"APA";"0025627";"33738-1701";"Lipertance 20/10/5 filmomh. tabl. 30x";0;"filmomh. tabl.";1;"atorvastatine";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"3391398";"01397";"1";"APA";"0025627";"33738-1701";"Lipertance 20/10/5 filmomh. tabl. 30x";0;"filmomh. tabl.";2;"perindopril arginine";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"3391398";"00094";"1";"APA";"0025627";"33738-1701";"Lipertance 20/10/5 filmomh. tabl. 30x";0;"filmomh. tabl.";3;"amlodipine";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"3391406";"00138";"1";"APA";"0025627";"33738-1701";"Lipertance 20/10/5 filmomh. tabl. 90x";0;"filmomh. tabl.";1;"atorvastatine";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"3391406";"01397";"1";"APA";"0025627";"33738-1701";"Lipertance 20/10/5 filmomh. tabl. 90x";0;"filmomh. tabl.";2;"perindopril arginine";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"3391406";"00094";"1";"APA";"0025627";"33738-1701";"Lipertance 20/10/5 filmomh. tabl. 90x";0;"filmomh. tabl.";3;"amlodipine";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"3391463";"00138";"1";"APA";"0025627";"33738-1701";"Lipertance 40/10/10 filmomh. tabl. 30x";0;"filmomh. tabl.";1;"atorvastatine";;;40.0000;"mg";;0.0000;;0.0000;;true;false
"3391463";"01397";"1";"APA";"0025627";"33738-1701";"Lipertance 40/10/10 filmomh. tabl. 30x";0;"filmomh. tabl.";2;"perindopril arginine";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"3391463";"00094";"1";"APA";"0025627";"33738-1701";"Lipertance 40/10/10 filmomh. tabl. 30x";0;"filmomh. tabl.";3;"amlodipine";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"3439163";"00908";"1";"MGA";"0013227";"33761-67";"Imatinib Accord filmomh. tabl. (deelb.) 120x 100mg";0;"filmomh. tabl. (deelb.)";1;"imatinib";;;100.0000;"mg";;0.0000;;0.0000;;true;false
"3456589";"00102";"1";"KAAACC";"0009548";"2568-828";"Augmentin 1/100 inj./inf. oploss. (pdr.) i.v. P [flac.] 10x";0;"inj./inf. oploss. (pdr.) i.v. P [flac.]";1;"amoxicilline";;;1.0000;"g";;0.0000;;0.0000;;true;false
"3456589";"00393";"1";"KAAACC";"0009548";"2568-828";"Augmentin 1/100 inj./inf. oploss. (pdr.) i.v. P [flac.] 10x";0;"inj./inf. oploss. (pdr.) i.v. P [flac.]";2;"clavulaanzuur";;;100.0000;"mg";;0.0000;;0.0000;;true;false
"3430246";"00102";"1";"KAAACC";"0009548";"2568-828";"Augmentin 1/200 inj. oploss. (pdr.) i.v. [flac.] 10x";0;"inj. oploss. (pdr.) i.v. [flac.]";1;"amoxicilline";;;1.0000;"g";;0.0000;;0.0000;;true;false
"3430246";"00393";"1";"KAAACC";"0009548";"2568-828";"Augmentin 1/200 inj. oploss. (pdr.) i.v. [flac.] 10x";0;"inj. oploss. (pdr.) i.v. [flac.]";2;"clavulaanzuur";;;200.0000;"mg";;0.0000;;0.0000;;true;false
"3461282";"00908";"1";"MGA";"0013227";"33795-1818";"Imatinib Teva filmomh. tabl. (deelb.) 120x 100mg";0;"filmomh. tabl. (deelb.)";1;"imatinib";;;100.0000;"mg";;0.0000;;0.0000;;true;false
"3484276";"00908";"1";"MGA";"0013227";"33779-612";"Imatinib EG filmomh. tabl. 30x 400mg";0;"filmomh. tabl.";1;"imatinib";;;400.0000;"mg";;0.0000;;0.0000;;true;false
"0062547";"01405";"1";"JBBBB";"0020065";"20172-596";"Orap tabl. 75x 1mg";0;"tabl.";1;"pimozide";;;1.0000;"mg";;0.0000;;0.0000;;true;false
"3499738";"01544";"1";"KAKCC";"0019596";"33811-1248";"Tixteller filmomh. tabl. 56x 550mg";0;"filmomh. tabl.";1;"rifaximine";;;550.0000;"mg";;0.0000;;0.0000;;true;false
"3421476";"01840";"1";"KBCE";"0010512";"33829-1289";"Voriconazole Mylan filmomh. tabl. 30x 200mg";0;"filmomh. tabl.";1;"voriconazol";;;200.0000;"mg";;0.0000;;0.0000;;true;false
"3509940";"00649";"1";"OAAH";"0025346";"32722-265";"Softa-Man 45/18 gel (alc.) Viscorub 500ml";0;"gel (alc.) Viscorub";1;"ethanol";;;45.0000;"%";;0.0000;;0.0000;;true;false
"3509940";"01479";"1";"OAAH";"0025346";"32722-265";"Softa-Man 45/18 gel (alc.) Viscorub 500ml";0;"gel (alc.) Viscorub";2;"propranolol";;;18.0000;"%";;0.0000;;0.0000;;true;false
"2654994";"00221";"1";"AADA";"0000125";"5934-1289";"Co-Bisoprolol Mylan 5/12,5 filmomh. tabl. (deelb.) 100x";0;"filmomh. tabl. (deelb.)";1;"bisoprolol fumaraat";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"2654994";"00866";"1";"AADA";"0000125";"5934-1289";"Co-Bisoprolol Mylan 5/12,5 filmomh. tabl. (deelb.) 100x";0;"filmomh. tabl. (deelb.)";2;"hydrochloorthiazide";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"3494838";"01356";"1";"CAABD";"0002584";"20818-1818";"Pantoprazole Teva maagsapresist. tabl. 56x 20mg";0;"maagsapresist. tabl.";1;"pantoprazol";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"3494846";"01356";"1";"CAABD";"0002584";"20818-1818";"Pantoprazole Teva maagsapresist. tabl. 56x 40mg";0;"maagsapresist. tabl.";1;"pantoprazol";;;40.0000;"mg";;0.0000;;0.0000;;true;false
"2480291";"01990";"1";"OMAA";"0014738";"6734-2238";"Curasorb verband 10x (5x5cm)";0;"verband";1;"geen actieve ingrediënten";"5 x 5 cm";;0.0000;;;0.0000;;0.0000;;true;false
"3455193";"01769";"1";"HCBB";"0017954";"27250-1818";"Tramadol/Paracetamol Teva 37,5/325 filmomh. tabl. 120x";0;"filmomh. tabl.";1;"tramadol hydrochloride";;;37.5000;"mg";;0.0000;;0.0000;;true;false
"3455193";"01363";"1";"HCBB";"0017954";"27250-1818";"Tramadol/Paracetamol Teva 37,5/325 filmomh. tabl. 120x";0;"filmomh. tabl.";2;"paracetamol";;;325.0000;"mg";;0.0000;;0.0000;;true;false
"2190981";"00472";"1";"GAAA";"0006072";"9001-1198";"Emselex tabl. verl. afgifte 28x 7,5mg";0;"tabl. verl. afgifte";1;"darifenacine";;;7.5000;"mg";;0.0000;;0.0000;;true;false
"2191021";"00472";"1";"GAAA";"0006072";"9001-1198";"Emselex tabl. verl. afgifte 28x 15mg";0;"tabl. verl. afgifte";1;"darifenacine";;;15.0000;"mg";;0.0000;;0.0000;;true;false
"3484284";"00576";"1";"JCBBA";"0008086";"31864-612";"Duloxetine EG harde maagsapresist. caps. 98x 30mg";0;"harde maagsapresist. caps.";1;"duloxetine";;;30.0000;"mg";;0.0000;;0.0000;;true;false
"3460979";"01458";"1";"JGBCA";"0020289";"31914-2303";"Pregabaline Krka harde caps. 100x 300mg";0;"harde caps.";1;"pregabaline";;;300.0000;"mg";;0.0000;;0.0000;;true;false
"3494812";"01314";"1";"CAABC";"0002576";"19869-1818";"Omeprazol Teva harde maagsapresist. caps. 56x 10mg";0;"harde maagsapresist. caps.";1;"omeprazol";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"3508199";"00234";"1";"JHC";"0009100";"3483-1206";"Bocouture inj. oploss. (pdr.) i.m. [flac.] 1x 100E";0;"inj. oploss. (pdr.) i.m. [flac.]";1;"botulinetoxine type A";;;100.0000;"E";;0.0000;;0.0000;;true;false
"2409787";"00729";"1";"KBCA";"0010462";"7724-1446";"Diflucan inf. oploss. i.v. [flac.] 1x 400mg/200ml";0;"inf. oploss. i.v. [flac.]";1;"fluconazol";;;400.0000;"mg";"/";200.0000;"ml";0.0000;;true;false
"3404001";"01188";"1";"OLH";"0014951";"17319-984";"Minoxidil Biorga cut. oploss. 1x60ml 20mg/1ml";0;"cut. oploss.";1;"minoxidil";;;20.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"3484078";"01769";"1";"HCBB";"0017954";"33803-2303";"Tramadol/Paracetamol Krka 37,5/325 filmomh. tabl. 90x";0;"filmomh. tabl.";1;"tramadol hydrochloride";;;37.5000;"mg";;0.0000;;0.0000;;true;false
"3484078";"01363";"1";"HCBB";"0017954";"33803-2303";"Tramadol/Paracetamol Krka 37,5/325 filmomh. tabl. 90x";0;"filmomh. tabl.";2;"paracetamol";;;325.0000;"mg";;0.0000;;0.0000;;true;false
"3421468";"01840";"1";"KBCE";"0010512";"33829-1289";"Voriconazole Mylan filmomh. tabl. 30x 50mg";0;"filmomh. tabl.";1;"voriconazol";;;50.0000;"mg";;0.0000;;0.0000;;true;false
"3459765";"01077";"1";"CECBC";"0003111";"17822-1321";"Movicol oploss. (zakjes) Unidose 20x25ml";0;"oploss. (zakjes) Unidose";1;"macrogol 3.350";;;13.1250;"g";"/";25.0000;"ml";0.0000;;true;false
"3459765";"01243";"1";"CECBC";"0003111";"17822-1321";"Movicol oploss. (zakjes) Unidose 20x25ml";0;"oploss. (zakjes) Unidose";2;"natrium chloride";;;350.8000;"mg";"/";25.0000;"ml";0.0000;;true;false
"3459765";"02002";"1";"CECBC";"0003111";"17822-1321";"Movicol oploss. (zakjes) Unidose 20x25ml";0;"oploss. (zakjes) Unidose";3;"natrium waterstofcarbonaat";;;178.6000;"mg";"/";25.0000;"ml";0.0000;;true;false
"3459765";"00977";"1";"CECBC";"0003111";"17822-1321";"Movicol oploss. (zakjes) Unidose 20x25ml";0;"oploss. (zakjes) Unidose";4;"kalium chloride";;;50.2000;"mg";"/";25.0000;"ml";0.0000;;true;false
"1232966";"01990";"1";"OMAA";"0014738";"24901-2279";"Sorbalgon verband 10x (10x10cm)";0;"verband";1;"geen actieve ingrediënten";"10 x 10 cm";;0.0000;;;0.0000;;0.0000;;true;false
"2843696";"01990";"1";"OMEA";"0014811";"31955-2261";"Biatain Silicone verband Lite 10x (12,5x12,5cm)";0;"verband Lite";1;"geen actieve ingrediënten";"12,5 x 12,5 cm";;0.0000;;;0.0000;;0.0000;;true;false
"3513348";"00649";"1";"OAAH";"0025346";"32722-265";"Softa-Man 45/18 gel (alc.) Viscorub 20x100ml";0;"gel (alc.) Viscorub";1;"ethanol";;;45.0000;"%";;0.0000;;0.0000;;true;false
"3513348";"01479";"1";"OAAH";"0025346";"32722-265";"Softa-Man 45/18 gel (alc.) Viscorub 20x100ml";0;"gel (alc.) Viscorub";2;"propranolol";;;18.0000;"%";;0.0000;;0.0000;;true;false
"1543883";"01990";"1";"OMBA";"0014753";"950-1917";"Algoplaque verband Film 5x (15x15cm)";0;"verband Film";1;"geen actieve ingrediënten";"15 x 15 cm";;0.0000;;;0.0000;;0.0000;;true;false
"3137619";"01990";"1";"OMCA";"0014779";"31948-1750";"Durafiber wiek 5x (4x30cm)";0;"wiek";1;"geen actieve ingrediënten";"4 x 30 cm";;0.0000;;;0.0000;;0.0000;;true;false
"1544444";"01990";"1";"OMAA";"0014738";"25528-2295";"Suprasorb A verband 10x (5x5cm)";0;"verband";1;"geen actieve ingrediënten";"5 x 5 cm";;0.0000;;;0.0000;;0.0000;;true;false
"2987915";"01990";"1";"OMEA";"0014811";"32151-1917";"Urgotul Ag Lite verband Border 3x (10x12cm)";0;"verband Border";1;"geen actieve ingrediënten";"10 x 12 cm";;0.0000;;;0.0000;;0.0000;;true;false
"1078492";"01990";"1";"OMAA";"0014738";"13953-2253";"Kaltostat verband 10x (15x25cm)";0;"verband";1;"geen actieve ingrediënten";"15 x 25 cm";;0.0000;;;0.0000;;0.0000;;true;false
"3235611";"01990";"1";"OMBA";"0014753";"6403-2261";"Comfeel Plus verband 3x (10x10cm)";0;"verband";1;"geen actieve ingrediënten";"10 x 10 cm";;0.0000;;;0.0000;;0.0000;;true;false
"2992204";"01990";"1";"OMCA";"0014779";"32136-1917";"Urgoclean verband 10x (6x6cm)";0;"verband";1;"geen actieve ingrediënten";"6 x 6 cm";;0.0000;;;0.0000;;0.0000;;true;false
"0819268";"01990";"1";"OMBA";"0014753";"8425-2253";"Duoderm verband 3x (20x20cm)";0;"verband";1;"geen actieve ingrediënten";"20 x 20 cm";;0.0000;;;0.0000;;0.0000;;true;false
"2975928";"01990";"1";"OMEA";"0014811";"31971-2295";"Suprasorb P verband Sacrum Niet-klevend 5x (18x20,5cm)";0;"verband Sacrum Niet-klevend";1;"geen actieve ingrediënten";"18 x 20,5 cm";;0.0000;;;0.0000;;0.0000;;true;false
"1629385";"01990";"1";"OMBA";"0014753";"12500-2279";"Hydrocoll verband Sacral 5x (12x18cm)";0;"verband Sacral";1;"geen actieve ingrediënten";"12 x 18 cm";;0.0000;;;0.0000;;0.0000;;true;false
"0113969";"01180";"1";"FAAA";"0017921";"12013-935";"Gyno-Daktarin vag. crème 78g 20mg/1g";0;"vag. crème";1;"miconazol nitraat";;;20.0000;"mg";"/";1.0000;"g";0.0000;;true;false
"0056317";"01133";"1";"OAAJ";"0013938";"16436-1602";"Medichrom cut. oploss. (alc.) 30ml 20mg/1ml";0;"cut. oploss. (alc.)";1;"merbromine";;;20.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"2987972";"01990";"1";"OMEA";"0014811";"31989-1917";"Urgotul Ag verband 16x (10x12cm)";0;"verband";1;"geen actieve ingrediënten";"10 x 12 cm";;0.0000;;;0.0000;;0.0000;;true;false
"1613413";"01990";"1";"OMAA";"0014738";"28035-1917";"Urgosorb wiek 5x (2,2x30cm)";0;"wiek";1;"geen actieve ingrediënten";"2,2 x 30 cm";;0.0000;;;0.0000;;0.0000;;true;false
"2975951";"01990";"1";"OMEA";"0014811";"31971-2295";"Suprasorb P verband Zelfklevend 5x (15x15cm)";0;"verband Zelfklevend";1;"geen actieve ingrediënten";"15 x 15 cm";;0.0000;;;0.0000;;0.0000;;true;false
"2988038";"01990";"1";"OMEA";"0014811";"32144-1917";"Urgotul Lite verband Border 3x (6,5x10cm)";0;"verband Border";1;"geen actieve ingrediënten";"6,5 x 10 cm";;0.0000;;;0.0000;;0.0000;;true;false
"2988087";"01990";"1";"OMEA";"0014811";"32144-1917";"Urgotul Lite verband Border 16x (10x12cm)";0;"verband Border";1;"geen actieve ingrediënten";"10 x 12 cm";;0.0000;;;0.0000;;0.0000;;true;false
